module_display_label,module_type,module_api_name,module_api_name_status,field_label,field_type,api_name,api_name_status,proposed_api_name,disposition,required,help_text,picklist_scope,picklist_values_and_colors,phase,section,notes,source_ids
Leases,custom,Leases,verified_live_mcp,Cosigner #3 Current Address,Address,,proposed_unverified,Cosigner_3_Current_Address,candidate,false,Cosigner #3 current mailing address.,,,Contract Autofill - Conditional,Cosigner Addendum,,MATRIX_2026-07-08
Leases,custom,Leases,verified_live_mcp,Cosigner #3 Email,Email,,proposed_unverified,Cosigner_3_Email,candidate,false,Cosigner #3 signing email.,,,Contract Autofill - Conditional,Cosigner Addendum,,MATRIX_2026-07-08
Leases,custom,Leases,verified_live_mcp,Cosigner #3 Full Legal Name,Single Line,,proposed_unverified,Cosigner_3_Full_Legal_Name,candidate,false,Cosigner #3 legal name.,,,Contract Autofill - Conditional,Cosigner Addendum,,MATRIX_2026-07-08
Leases,custom,Leases,verified_live_mcp,Cosigner #3 Government ID Checked?,Checkbox,,proposed_unverified,Cosigner_3_Government_ID_Checked,candidate,false,Government ID check status for cosigner #3.,,,Contract Autofill - Conditional,Cosigner Addendum,,MATRIX_2026-07-08
Leases,custom,Leases,verified_live_mcp,Cosigner #3 Phone,Phone,,proposed_unverified,Cosigner_3_Phone,candidate,false,Cosigner #3 phone.,,,Contract Autofill - Conditional,Cosigner Addendum,,MATRIX_2026-07-08
Leases,custom,Leases,verified_live_mcp,Cosigner #3 Relationship to Tenant,Single Line,,proposed_unverified,Cosigner_3_Relationship_to_Tenant,candidate,false,Cosigner #3 relationship to tenant.,,,Contract Autofill - Conditional,Cosigner Addendum,,MATRIX_2026-07-08
Leases,custom,Leases,verified_live_mcp,Cosigner Addendum Required?,Checkbox,,proposed_unverified,Cosigner_Addendum_Required,candidate,false,Attach guaranty if cosigner is required.,,,Contract Autofill - Conditional,Cosigner Addendum,,MATRIX_2026-07-08
Leases,custom,Leases,verified_live_mcp,Early Termination Fee Months,Decimal,,proposed_unverified,Early_Termination_Fee_Months,candidate,true,Buy-out fee expressed as months of base rent.,,,Contract Autofill,Lease Dates & Terms,,MATRIX_2026-07-08
Leases,custom,Leases,verified_live_mcp,Early Termination Notice Days,Number,,proposed_unverified,Early_Termination_Notice_Days,candidate,true,Tenant early termination notice period.,,,Contract Autofill,Lease Dates & Terms,,MATRIX_2026-07-08
Leases,custom,Leases,verified_live_mcp,Agreement Date,Date,Agreement_Date,verified_live_mcp,Agreement_Date,governed_current,false,"Date the agreement becomes active in Contracts, not signing completion. Source: approved lease preparation. Edit: before request. Required: before request. Contracts: Agreement Date.",,,Production Reconciled,Lease Dates,Created and read back in production CRM.,"MATRIX_2026-07-08,SETUP_SPEC,LIVE_CRM_MCP_2026-07-24"
Leases,custom,Leases,verified_live_mcp,Lease Begins,Date,,superseded_by_verified_live_mcp_field,Lease_Begins,do_not_create,true,Historical proposal superseded by live Lease Start Date (`Lease_Start_Date`).,,,Contract Autofill,Lease Dates & Terms,Retained only as audit evidence; do not create a duplicate.,"MATRIX_2026-07-08,LIVE_CRM_MCP_2026-07-24"
Leases,custom,Leases,verified_live_mcp,Lease End Time,Single Line,,proposed_unverified,Lease_End_Time,candidate,true,Time lease ends on the end date.,,,Contract Autofill,Lease Dates & Terms,,MATRIX_2026-07-08
Leases,custom,Leases,verified_live_mcp,Lease Ends,Date,,superseded_by_verified_live_mcp_field,Lease_Ends,do_not_create,true,Historical proposal superseded by live Lease End Date (`Lease_End_Date`).,,,Contract Autofill,Lease Dates & Terms,Retained only as audit evidence; do not create a duplicate.,"MATRIX_2026-07-08,LIVE_CRM_MCP_2026-07-24"
Leases,custom,Leases,verified_live_mcp,Lease Term Months,Number / Formula,,proposed_unverified,Lease_Term_Months,candidate,false,Computed or entered lease term length.,,,Contract Autofill,Lease Dates & Terms,,MATRIX_2026-07-08
Leases,custom,Leases,verified_live_mcp,Month-to-Month Conversion Allowed?,Checkbox,,proposed_unverified,Month_to_Month_Conversion_Allowed,candidate,true,Whether occupancy converts month-to-month if not renewed/terminated.,,,Contract Autofill,Lease Dates & Terms,,MATRIX_2026-07-08
