module_display_label,module_type,module_api_name,module_api_name_status,field_label,field_type,api_name,api_name_status,proposed_api_name,disposition,required,help_text,picklist_scope,picklist_values_and_colors,phase,section,notes,source_ids
Leases,custom,Leases,verified_live_mcp,Lease Term Days,Formula - Number,,not_proposed_unverified,,legacy_setup_candidate,false,Datecomp returns minutes; divide by 1440 for days.,,,,Dates & Term,"Options/formula: Round(Datecomp(Lease End Date, Lease Start Date)/1440,0)",SETUP_SPEC
Leases,custom,Leases,verified_live_mcp,Document Status,Picklist,,not_proposed_unverified,,legacy_setup_candidate,true,Track lease package status.,global_set,Not Started=#D97706 | Draft=#2563EB | Sent=#4F46E5 | Signed=#7C3AED | Executed=#16A34A | Superseded=#6B7280 | Archived=#6B7280,,Documents & Signature,Picklist source: Global: GH Document Status,SETUP_SPEC
Leases,custom,Leases,verified_live_mcp,Signed Lease PDF Link,URL,,not_proposed_unverified,,legacy_setup_candidate,false,Required before setting Active.,,,,Documents & Signature,,SETUP_SPEC
Leases,custom,Leases,verified_live_mcp,WorkDrive Lease Folder,URL,,not_proposed_unverified,,legacy_setup_candidate,true,—,,,,Documents & Signature,,SETUP_SPEC
Leases,custom,Leases,verified_live_mcp,Zoho Sign Document ID,Text,,not_proposed_unverified,,legacy_setup_candidate,false,—,,,,Documents & Signature,,SETUP_SPEC
Leases,custom,Leases,verified_live_mcp,Lease ID,Auto Number,,not_proposed_unverified,,do_not_create,false,Historical secondary-ID proposal; do not create while governed Lease Number remains unresolved.,,,,Lease Summary,Retained only as audit evidence.,SETUP_SPEC
Leases,custom,Leases,verified_live_mcp,Lease Type,Pick List,Lease_Type,verified_live_mcp,Lease_Type,governed_current,false,Identifies an original lease or renewal. Source: lease workflow. Edit: before Ready for Contract. Required: at creation. Contracts: selects the contract workflow.,local_module,Original=#2563EB | Renewal=#16A34A,Production Reconciled,Lease Identity and Status,Created and read back in production CRM; default is null and history tracking is disabled.,"MATRIX_2026-07-08,SETUP_SPEC,LIVE_CRM_MCP_2026-07-24"
Leases,custom,Leases,verified_live_mcp,Previous Lease,Lookup,Previous_Lease,verified_live_mcp,Previous_Lease,governed_current,false,Prior lease renewed or replaced by this record. Source: renewal workflow. Edit: before Ready for Contract. Required: for renewals. Contracts: not mapped.,,,Production Reconciled,Relationships,Created and read back as a lookup to Leases.,"MATRIX_2026-07-08,SETUP_SPEC,LIVE_CRM_MCP_2026-07-24"
Leases,custom,Leases,verified_live_mcp,Monthly Rent,Currency,Monthly_Rent,verified_live_mcp,Monthly_Rent,blocked_ambiguous,false,Existing live rent amount. Determine whether it means base rent or total monthly rent before using it in Contracts or automation.,,,Blocked,Lease Details,API identity and type are verified; semantics remain unresolved and the field was intentionally not moved from its live legacy section.,"SETUP_SPEC,LIVE_CRM_MCP_2026-07-24"
Leases,custom,Leases,verified_live_mcp,Other Monthly Charges,Currency,,not_proposed_unverified,,legacy_setup_candidate,false,Default 0.,,,,Money,,SETUP_SPEC
Leases,custom,Leases,verified_live_mcp,Pet Rent,Currency,,superseded_by_verified_live_mcp_field,Pet_Rent,do_not_create,false,Historical alias superseded by live Total Monthly Pet Rent Amount (`Total_Monthly_Pet_Rent_Amount`).,,,Legacy,Money,Retained only as audit evidence; do not create a duplicate.,"SETUP_SPEC,LIVE_CRM_MCP_2026-07-24"
Leases,custom,Leases,verified_live_mcp,Prorated Rent,Currency,Prorated_Rent,verified_live_mcp,Prorated_Rent,blocked_ambiguous,false,Existing live prorated-rent amount. Determine whether it represents base rent or another total before mapping or automation.,,,Blocked,Lease Details,API identity and type are verified; semantics remain unresolved and the field was intentionally not moved from its live legacy section.,"SETUP_SPEC,LIVE_CRM_MCP_2026-07-24"
Leases,custom,Leases,verified_live_mcp,Storage Fee,Currency,,superseded_by_verified_live_mcp_field,Storage_Fee,do_not_create,false,Historical alias superseded by governed storage-rent fields.,,,Legacy,Money,Retained only as audit evidence; do not create a duplicate.,"SETUP_SPEC,LIVE_CRM_MCP_2026-07-24"
Leases,custom,Leases,verified_live_mcp,Total Monthly Rent Amount,Currency,,blocked_ambiguous,Total_Monthly_Rent_Amount,blocked_ambiguous,false,Approved total monthly rent. Reconcile the live `Monthly_Rent` meaning and charge equation before creating or mapping this field.,,,Blocked,Monthly Charges,Historical Total Monthly Charges formula proposal was not created; the governed target remains blocked.,"SETUP_SPEC,LIVE_CRM_MCP_2026-07-24"
Leases,custom,Leases,verified_live_mcp,Co-Tenant 1,Lookup - Contacts,,superseded_by_verified_live_mcp_field,Co_Tenant_1,do_not_create,false,Historical alias superseded by live Tenant 2 (`Tenant_2`).,,,Legacy,Parties,Retained only as audit evidence; do not create a duplicate.,"SETUP_SPEC,LIVE_CRM_MCP_2026-07-24"
Leases,custom,Leases,verified_live_mcp,Co-Tenant 2,Lookup - Contacts,,superseded_by_verified_live_mcp_field,Co_Tenant_2,do_not_create,false,Historical alias superseded by live Tenant 3 (`Tenant_3`).,,,Legacy,Parties,Retained only as audit evidence; do not create a duplicate.,"SETUP_SPEC,LIVE_CRM_MCP_2026-07-24"
Leases,custom,Leases,verified_live_mcp,Guarantor,Lookup,Guarantor,verified_live_mcp,Guarantor,governed_current,false,Approved guarantor when required. Source: approved application. Edit: before Ready for Contract. Required: when applicable. Contracts: guaranty workflow only.,,,Production Reconciled,Relationships,Created and read back as a lookup to Contacts.,"MATRIX_2026-07-08,SETUP_SPEC,LIVE_CRM_MCP_2026-07-24"
Leases,custom,Leases,verified_live_mcp,Occupants / Minors,Multi-Line Text,,not_proposed_unverified,,legacy_setup_candidate,false,Store names listed in lease; avoid overcomplicating with custom module.,,,,Parties,,SETUP_SPEC
Leases,custom,Leases,verified_live_mcp,Move-Out Inspection Complete?,Picklist,,not_proposed_unverified,,legacy_setup_candidate,false,—,global_set,Yes=#2563EB | No=#0F766E | N/A=#6B7280,,Renewal & Move-Out,Picklist source: Global: GH Yes/No/N/A,SETUP_SPEC
Leases,custom,Leases,verified_live_mcp,Notice Given Date,Date,,not_proposed_unverified,,legacy_setup_candidate,false,—,,,,Renewal & Move-Out,,SETUP_SPEC
Leases,custom,Leases,verified_live_mcp,Renewal Reminder Date,Formula - Date,,not_proposed_unverified,,legacy_setup_candidate,false,Use formula builder to insert field ref.,,,,Renewal & Move-Out,"Options/formula: Subdate(Lease End Date,90,'DAY')",SETUP_SPEC
Leases,custom,Leases,verified_live_mcp,Renewal Type,Picklist,,not_proposed_unverified,,legacy_setup_candidate,false,—,local_module,Fixed Renewal=#2563EB | Month-to-Month Renewal=#0F766E | Non-Renewal=#EA580C | Pending=#D97706 | N/A=#6B7280,,Renewal & Move-Out,Picklist source: Local: Renewal Type,SETUP_SPEC
Leases,custom,Leases,verified_live_mcp,Animals Status,Picklist,,not_proposed_unverified,,legacy_setup_candidate,false,—,local_module,No Animals=#2563EB | Pet Approved=#16A34A | ESA/Assistance Animal Approved=#16A34A | Pending Review=#D97706 | Unauthorized Animal Suspected=#DC2626,,Rules & Utilities,Picklist source: Local: Pets / Animals Status,SETUP_SPEC
Leases,custom,Leases,verified_live_mcp,Late Fee Policy,Picklist,,not_proposed_unverified,,legacy_setup_candidate,false,Do not duplicate full legal clause here.,local_recommended,GH Standard=#2563EB | Custom=#0F766E | Waived=#6B7280 | N/A=#6B7280,,Rules & Utilities,Picklist source: Local,SETUP_SPEC
Leases,custom,Leases,verified_live_mcp,Pet Addendum Required?,Picklist,,not_proposed_unverified,,legacy_setup_candidate,false,Show if Animals Status = Pet Approved.,global_set,Yes=#2563EB | No=#0F766E | N/A=#6B7280,,Rules & Utilities,Picklist source: Global: GH Yes/No/N/A,SETUP_SPEC
Leases,custom,Leases,verified_live_mcp,Utilities Responsibility,Multi-Select Picklist,,not_proposed_unverified,,legacy_setup_candidate,false,Summary only; lease controls.,local_recommended,Tenant Electric=#2563EB | Tenant Gas=#0F766E | Tenant Water=#4F46E5 | Landlord Water=#7C3AED | Landlord Trash=#0891B2 | Tenant Internet=#DB2777 | Other=#65A30D,,Rules & Utilities,Picklist source: Local,SETUP_SPEC
