module_display_label,module_type,module_api_name,module_api_name_status,field_label,field_type,api_name,api_name_status,proposed_api_name,disposition,required,help_text,picklist_scope,picklist_values_and_colors,phase,section,notes,source_ids
Maintenance Requests,standard_renamed,Cases,verified_standard_zoho,Property,Lookup,,proposed_unverified,Property,candidate,true,Property.,,,Phase 2 / Operations,Relationships,,MATRIX_2026-07-08
Maintenance Requests,standard_renamed,Cases,verified_standard_zoho,Tenant,Lookup,,proposed_unverified,Tenant,candidate,false,Tenant reporting issue.,,,Phase 2 / Operations,Relationships,,MATRIX_2026-07-08
Maintenance Requests,standard_renamed,Cases,verified_standard_zoho,Unit,Lookup,Unit,verified_live_mcp,Unit,governed_current,false,Unit.,,,Production Reconciled,Relationships,Created and read back in production CRM; lookup target Units; live required is false.,"MATRIX_2026-07-08,SETUP_SPEC,LIVE_CRM_MCP_2026-07-24"
Maintenance Requests,standard_renamed,Cases,verified_standard_zoho,Case Origin,Pick List / Standard,Case_Origin,verified_live_mcp,Case_Origin,governed_current,true,How request was received.,standard_module_live_uncolored,Email=UNCOLORED | Phone=UNCOLORED | Web=UNCOLORED | Tenant Portal=UNCOLORED | Text=UNCOLORED | Landlord Created=UNCOLORED | Inspection=UNCOLORED,Production Reconciled,Request Identity,"Exact live readback order including platform sentinel: -None-, Email, Phone, Web, Tenant Portal, Text, Landlord Created, Inspection. The -None- sentinel is omitted from governed choices. All colors are null; default is null; history tracking is false; system-mandatory is true.","MATRIX_2026-07-08,LIVE_CRM_MCP_2026-07-24"
Maintenance Requests,standard_renamed,Cases,verified_standard_zoho,Case Subject,Single Line / Standard Subject,,proposed_unverified,Case_Subject,candidate,true,Short issue description.,,,Phase 2 / Operations,Request Identity,,MATRIX_2026-07-08
Maintenance Requests,standard_renamed,Cases,verified_standard_zoho,Emergency?,Checkbox,Emergency,verified_live_mcp,Emergency,governed_current,false,Immediate safety/property risk.,,,Production Reconciled,Request Identity,Created and read back in production CRM; live required is false.,"MATRIX_2026-07-08,SETUP_SPEC,LIVE_CRM_MCP_2026-07-24"
Maintenance Requests,standard_renamed,Cases,verified_standard_zoho,Maintenance Category,Pick List,Maintenance_Category,verified_live_mcp,Maintenance_Category,governed_current,false,Maintenance issue category.,module_local_live_uncolored,Plumbing=UNCOLORED | Electrical=UNCOLORED | HVAC=UNCOLORED | Appliance=UNCOLORED | Pest=UNCOLORED | Lock/Key=UNCOLORED | Water Leak=UNCOLORED | Noise/Rule Issue=UNCOLORED | Common Area=UNCOLORED | Exterior/Grounds=UNCOLORED | Laundry=UNCOLORED | Other=UNCOLORED,Production Reconciled,Request Identity,Created and read back in production CRM; exact live values are uncolored; default null and history tracking false.,"MATRIX_2026-07-08,SETUP_SPEC,LIVE_CRM_MCP_2026-07-24"
Maintenance Requests,standard_renamed,Cases,verified_standard_zoho,Priority,Pick List / Standard,Priority,verified_live_mcp,Priority,governed_current,false,Urgency level.,standard_module_live_uncolored,High=UNCOLORED | Medium=UNCOLORED | Low=UNCOLORED | Emergency=UNCOLORED | Normal=UNCOLORED,Production Reconciled,Request Identity,"Exact live readback order including platform sentinel: -None-, High, Medium, Low, Emergency, Normal. The -None- sentinel is omitted from governed choices. All colors are null; default is null; history tracking is false; system-mandatory is false.","MATRIX_2026-07-08,SETUP_SPEC,LIVE_CRM_MCP_2026-07-24"
Maintenance Requests,standard_renamed,Cases,verified_standard_zoho,Status,Pick List / Standard,Status,verified_live_mcp,Status,governed_current,true,Case status.,standard_module_live_uncolored,New=UNCOLORED | Escalated=UNCOLORED | On Hold=UNCOLORED | Closed=UNCOLORED | Triage=UNCOLORED | Scheduled=UNCOLORED | Waiting on Tenant=UNCOLORED | Waiting on Vendor=UNCOLORED | In Progress=UNCOLORED | Completed=UNCOLORED | Cancelled=UNCOLORED,Production Reconciled,Request Identity,"Exact live readback order: New, Escalated, On Hold, Closed, Triage, Scheduled, Waiting on Tenant, Waiting on Vendor, In Progress, Completed, Cancelled. All colors are null; default is null; history tracking is false; system-mandatory is true.","MATRIX_2026-07-08,SETUP_SPEC,LIVE_CRM_MCP_2026-07-24"
Maintenance Requests,standard_renamed,Cases,verified_standard_zoho,Charge Amount,Currency,,proposed_unverified,Charge_Amount,candidate,false,Charge amount if tenant-responsible and approved.,,,Phase 2 / Operations,Resolution,,MATRIX_2026-07-08
Maintenance Requests,standard_renamed,Cases,verified_standard_zoho,Resolution Notes,Multi-Line,,proposed_unverified,Resolution_Notes,candidate,false,Work performed/resolution summary.,,,Phase 2 / Operations,Resolution,,"MATRIX_2026-07-08,SETUP_SPEC"
Maintenance Requests,standard_renamed,Cases,verified_standard_zoho,Tenant Chargeable?,Checkbox,,proposed_unverified,Tenant_Chargeable,candidate,false,Potential tenant-caused charge; review before billing.,,,Phase 2 / Operations,Resolution,,MATRIX_2026-07-08
Maintenance Requests,standard_renamed,Cases,verified_standard_zoho,Entry Permission,Picklist,,not_proposed_unverified,,legacy_setup_candidate,false,—,local_module,Permission Granted=#2563EB | Schedule First=#0F766E | Emergency Entry Permitted=#DC2626 | No Permission=#7C3AED | Not Applicable=#6B7280,,Access & Schedule,Picklist source: Local: Entry Permission,SETUP_SPEC
Maintenance Requests,standard_renamed,Cases,verified_standard_zoho,Pets Present?,Picklist,,not_proposed_unverified,,legacy_setup_candidate,false,—,local_recommended,Yes=#2563EB | No=#0F766E | Unknown=#6B7280 | N/A=#6B7280,,Access & Schedule,Picklist source: Local,SETUP_SPEC
Maintenance Requests,standard_renamed,Cases,verified_standard_zoho,Preferred Access Times,Multi-Line Text,,not_proposed_unverified,,legacy_setup_candidate,false,—,,,,Access & Schedule,,SETUP_SPEC
Maintenance Requests,standard_renamed,Cases,verified_standard_zoho,Tenant Notified?,Picklist,,not_proposed_unverified,,legacy_setup_candidate,false,—,global_set,Yes=#2563EB | No=#0F766E | N/A=#6B7280,,Access & Schedule,Picklist source: Global: GH Yes/No/N/A,SETUP_SPEC
Maintenance Requests,standard_renamed,Cases,verified_standard_zoho,Actual Cost,Currency,,not_proposed_unverified,,legacy_setup_candidate,false,Expense recorded in Books.,,,,Cost & Billing,,SETUP_SPEC
Maintenance Requests,standard_renamed,Cases,verified_standard_zoho,Billable to Tenant?,Checkbox,,not_proposed_unverified,,legacy_setup_candidate,false,"If true, require Tenant Charge Amount.",,,,Cost & Billing,,SETUP_SPEC
Maintenance Requests,standard_renamed,Cases,verified_standard_zoho,Books Expense/Bill Link,URL,,not_proposed_unverified,,legacy_setup_candidate,false,—,,,,Cost & Billing,,SETUP_SPEC
Maintenance Requests,standard_renamed,Cases,verified_standard_zoho,Estimated Cost,Currency,,not_proposed_unverified,,legacy_setup_candidate,false,—,,,,Cost & Billing,,SETUP_SPEC
Maintenance Requests,standard_renamed,Cases,verified_standard_zoho,Tenant Charge Amount,Currency,,not_proposed_unverified,,legacy_setup_candidate,false,Invoice in Books.,,,,Cost & Billing,,SETUP_SPEC
Maintenance Requests,standard_renamed,Cases,verified_standard_zoho,Age Days,Formula - Number,,not_proposed_unverified,,legacy_setup_candidate,false,Optional; exact formula depends on available standard Created Time reference.,,,,Documents,"Options/formula: Round(Datecomp(Now(), Created Time)/1440,0)",SETUP_SPEC
Maintenance Requests,standard_renamed,Cases,verified_standard_zoho,WorkDrive Request Folder,URL,,not_proposed_unverified,,legacy_setup_candidate,false,—,,,,Documents,,SETUP_SPEC
Maintenance Requests,standard_renamed,Cases,verified_standard_zoho,Description,Multi-Line Text,,not_proposed_unverified,,legacy_setup_candidate,true,Tenant issue description.,,,,Issue Details,,SETUP_SPEC
Maintenance Requests,standard_renamed,Cases,verified_standard_zoho,Photos / Video Link,URL,,not_proposed_unverified,,legacy_setup_candidate,false,Use WorkDrive/Forms upload link; avoid too many CRM file uploads.,,,,Issue Details,,SETUP_SPEC
Maintenance Requests,standard_renamed,Cases,verified_standard_zoho,Safety Issue Found?,Picklist,,not_proposed_unverified,,legacy_setup_candidate,false,—,global_set,Yes=#2563EB | No=#0F766E | N/A=#6B7280,,Issue Details,Picklist source: Global: GH Yes/No/N/A,SETUP_SPEC
Maintenance Requests,standard_renamed,Cases,verified_standard_zoho,Submitted Date/Time,Date-Time,,not_proposed_unverified,,legacy_setup_candidate,false,Can rely on Created Time; field optional.,,,,Issue Details,,SETUP_SPEC
Maintenance Requests,standard_renamed,Cases,verified_standard_zoho,Account Name / Property,Standard Lookup - Properties/Accounts,,not_proposed_unverified,,legacy_setup_candidate,true,Parent property.,,,,Location & Tenant,,SETUP_SPEC
Maintenance Requests,standard_renamed,Cases,verified_standard_zoho,Common Area?,Checkbox,,not_proposed_unverified,,legacy_setup_candidate,false,Use when no unit applies.,,,,Location & Tenant,,SETUP_SPEC
Maintenance Requests,standard_renamed,Cases,verified_standard_zoho,Contact Name / Tenant,Standard Lookup - Contacts,,not_proposed_unverified,,legacy_setup_candidate,false,Requester.,,,,Location & Tenant,,SETUP_SPEC
Maintenance Requests,standard_renamed,Cases,verified_standard_zoho,Case Number / Request Number,Standard Auto Number,,not_proposed_unverified,,legacy_setup_candidate,false,Zoho standard case number.,,,,Request Summary,,SETUP_SPEC
Maintenance Requests,standard_renamed,Cases,verified_standard_zoho,Request Source,Picklist,,not_proposed_unverified,,legacy_setup_candidate,false,—,global_set,Website=#2563EB | Zoho Form=#0F766E | Phone=#4F46E5 | Email=#7C3AED | Tenant Portal=#0891B2 | Referral=#DB2777 | Zillow=#65A30D | Facebook Marketplace=#EA580C | Drive-by/Sign=#92400E | Existing Tenant=#16A34A | Other=#2563EB,,Request Summary,Picklist source: Global: GH Source,SETUP_SPEC
Maintenance Requests,standard_renamed,Cases,verified_standard_zoho,Subject,Standard Text,,not_proposed_unverified,,legacy_setup_candidate,true,Short title: Apt 3 - Kitchen Sink Leak.,,,,Request Summary,,SETUP_SPEC
Maintenance Requests,standard_renamed,Cases,verified_standard_zoho,Completed Date/Time,Date-Time,,not_proposed_unverified,,legacy_setup_candidate,false,Required when Status = Completed/Closed.,,,,Vendor & Work,,SETUP_SPEC
Maintenance Requests,standard_renamed,Cases,verified_standard_zoho,Vendor Appointment Confirmed?,Picklist,,not_proposed_unverified,,legacy_setup_candidate,false,—,global_set,Yes=#2563EB | No=#0F766E | N/A=#6B7280,,Vendor & Work,Picklist source: Global: GH Yes/No/N/A,SETUP_SPEC
Maintenance Requests,standard_renamed,Cases,verified_standard_zoho,Vendor Assigned,Lookup - Vendors,,not_proposed_unverified,,legacy_setup_candidate,false,—,,,,Vendor & Work,,SETUP_SPEC
