module_display_label,module_type,module_api_name,module_api_name_status,field_label,field_type,api_name,api_name_status,proposed_api_name,disposition,required,help_text,picklist_scope,picklist_values_and_colors,phase,section,notes,source_ids
Contacts,standard,Contacts,verified_standard_zoho,Portal Invite Status,Pick List,Portal_Invite_Status,verified_live_mcp,Portal_Invite_Status,governed_current,false,Tenant portal invitation state.,module_local_live_uncolored,Not Invited=UNCOLORED | Invite Ready=UNCOLORED | Invited=UNCOLORED | Accepted=UNCOLORED | Failed=UNCOLORED | Disabled=UNCOLORED,Production Reconciled,Portal & Integrations,Created and read back in production CRM; exact live values are uncolored; default null and history tracking false.,"MATRIX_2026-07-08,LIVE_CRM_MCP_2026-07-24"
Contacts,standard,Contacts,verified_standard_zoho,Preferred Contact Method,Pick List,,blocked_ambiguous,Preferred_Contact_Method,blocked_ambiguous,false,Preferred operational communication channel.,local_recommended,Phone=#2563EB | Email=#0F766E | Text=#4F46E5 | Portal=#7C3AED,Blocked,Communication,"Do not create. Live `Preferred_Method_Of_Communication` is a multi-select with Call, Email, and Text; this proposed single-select has different semantics and remains blocked pending an approved migration.","MATRIX_2026-07-08,SETUP_SPEC,LIVE_CRM_MCP_2026-07-24"
Contacts,standard,Contacts,verified_standard_zoho,SMS Operational Consent?,Checkbox,SMS_Operational_Consent,verified_live_mcp,SMS_Operational_Consent,governed_current,false,Operational SMS consent if collected.,,,Production Reconciled,Communication & Consent,Created and read back in production CRM; live required is false; history tracking is off. Operational flag only: no consent source/timestamp/revocation evidence. Never use as marketing-consent proof or sole messaging authorization.,"MATRIX_2026-07-08,LIVE_CRM_MCP_2026-07-24"
Contacts,standard,Contacts,verified_standard_zoho,Secondary Phone,Phone,,superseded_by_verified_live_mcp_field,Secondary_Phone,do_not_create,false,Backup phone.,,,Blocked,Communication,Do not create. Reuse verified live standard field `Other_Phone` for the secondary phone.,"MATRIX_2026-07-08,LIVE_CRM_MCP_2026-07-24"
Contacts,standard,Contacts,verified_standard_zoho,Contact Role Type,Multi-Select,,blocked_ambiguous,Contact_Role_Type,blocked_ambiguous,false,One person can hold multiple roles over time.,local_recommended,Prospect=#2563EB | Applicant=#0F766E | Tenant=#4F46E5 | Co-Tenant=#7C3AED | Approved Occupant=#16A34A | Cosigner=#DB2777 | Former Tenant=#65A30D | Vendor Rep=#EA580C | Emergency Contact=#DC2626,Blocked,Contact Identity & Role,Do not create. Verified global picklist-backed `Contact_Type` drives an active layout rule and is single-select; a role migration requires separate design.,"MATRIX_2026-07-08,LIVE_CRM_MCP_2026-07-24"
Contacts,standard,Contacts,verified_standard_zoho,Contact Status,Pick List,,blocked_ambiguous,Contact_Status,blocked_ambiguous,false,Current lifecycle status for the person.,local_recommended,Prospect=#2563EB | Applicant=#0F766E | Approved Applicant=#16A34A | Active Tenant=#16A34A | Former Tenant=#0891B2 | Cosigner=#DB2777 | Vendor=#65A30D | Do Not Rent=#EA580C | Inactive=#6B7280,Blocked,Contact Identity & Role,Do not create. Verified global picklist-backed `Contact_Type` and its active layout rule must be reconciled before introducing a separate lifecycle field.,"MATRIX_2026-07-08,LIVE_CRM_MCP_2026-07-24"
Contacts,standard,Contacts,verified_standard_zoho,Date of Birth,Date,,proposed_unverified,Date_of_Birth,candidate,false,Sensitive; only store if necessary for screening/admin.,,,Required Now,Contact Identity & Role,Restrict field permissions.,MATRIX_2026-07-08
Contacts,standard,Contacts,verified_standard_zoho,Government ID Checked?,Checkbox,,proposed_unverified,Government_ID_Checked,candidate,false,Checked if ID was reviewed. Do not store ID images unless absolutely needed.,,,Required Now,Contact Identity & Role,,MATRIX_2026-07-08
Contacts,standard,Contacts,verified_standard_zoho,Legal First Name,Single Line / Standard First Name,,superseded_by_verified_live_mcp_field,Legal_First_Name,do_not_create,false,Legal first name for documents and screening.,,,Blocked,Contact Identity & Role,Do not create. Reuse verified live standard field `First_Name`.,"MATRIX_2026-07-08,LIVE_CRM_MCP_2026-07-24"
Contacts,standard,Contacts,verified_standard_zoho,Legal Last Name,Single Line / Standard Last Name,,superseded_by_verified_live_mcp_field,Legal_Last_Name,do_not_create,false,Legal last name for documents and screening.,,,Blocked,Contact Identity & Role,Do not create. Reuse verified live standard field `Last_Name`.,"MATRIX_2026-07-08,LIVE_CRM_MCP_2026-07-24"
Contacts,standard,Contacts,verified_standard_zoho,Legal Middle Name,Single Line,,superseded_by_verified_live_mcp_field,Legal_Middle_Name,do_not_create,false,Middle name/initial if needed.,,,Blocked,Contact Identity & Role,Do not create. Reuse verified live standard field `Middle_Name`.,"MATRIX_2026-07-08,LIVE_CRM_MCP_2026-07-24"
Contacts,standard,Contacts,verified_standard_zoho,Preferred Name,Single Line,Preferred_Name,verified_live_mcp,Preferred_Name,governed_current,false,Preferred day-to-day name.,,,Production Reconciled,Contact Identity & Role,Created and read back in production CRM; live required is false.,"MATRIX_2026-07-08,LIVE_CRM_MCP_2026-07-24"
Contacts,standard,Contacts,verified_standard_zoho,Primary Language,Pick List,Primary_Language,verified_live_mcp,Primary_Language,governed_current,false,Operational communication preference.,module_local_live_uncolored,English=UNCOLORED | Spanish=UNCOLORED | Ukrainian=UNCOLORED | Russian=UNCOLORED | Other=UNCOLORED,Production Reconciled,Communication & Consent,Created and read back in production CRM; exact live values are uncolored; default null and history tracking false.,"MATRIX_2026-07-08,LIVE_CRM_MCP_2026-07-24"
Contacts,standard,Contacts,verified_standard_zoho,Accommodation Status,Pick List,,proposed_unverified,Accommodation_Status,candidate,false,Accommodation process status.,local_recommended,None=#2563EB | Requested=#D97706 | In Review=#4F46E5 | Approved=#16A34A | Denied - Attorney Reviewed=#DC2626 | Closed=#DB2777,Optional / Restricted,Privacy / Compliance,,MATRIX_2026-07-08
Contacts,standard,Contacts,verified_standard_zoho,Do Not Contact?,Checkbox,,proposed_unverified,Do_Not_Contact,candidate,false,Suppress nonessential outreach.,,,Optional / Restricted,Privacy / Compliance,,MATRIX_2026-07-08
Contacts,standard,Contacts,verified_standard_zoho,Fair Housing Accommodation Request Exists?,Checkbox,,proposed_unverified,Fair_Housing_Accommodation_Request_Exists,candidate,false,Flag only; keep sensitive details restricted.,,,Optional / Restricted,Privacy / Compliance,,MATRIX_2026-07-08
Contacts,standard,Contacts,verified_standard_zoho,Sensitive Notes,Multi-Line,,proposed_unverified,Sensitive_Notes,candidate,false,Restricted notes only; avoid unnecessary protected-class details.,,,Optional / Restricted,Privacy / Compliance,Restrict field permissions.,MATRIX_2026-07-08
Contacts,standard,Contacts,verified_standard_zoho,Current Lease,Lookup,Current_Lease,verified_live_mcp,Current_Lease,governed_current,false,Current active lease if tenant.,,,Production Reconciled,Current Tenancy,Created and read back in production CRM; lookup target Leases; live required is false. Non-authoritative convenience field until an idempotent sync workflow owns updates; no sync automation is verified. Leases owns tenancy and lease history; Zoho Books owns invoice/payment/balance truth. Do not treat this value as automatically current.,"MATRIX_2026-07-08,SETUP_SPEC,LIVE_CRM_MCP_2026-07-24"
Contacts,standard,Contacts,verified_standard_zoho,Current Tenant Since,Date,,proposed_unverified,Current_Tenant_Since,candidate,false,Start of active tenancy.,,,Required Now,Rental Profile,,MATRIX_2026-07-08
Contacts,standard,Contacts,verified_standard_zoho,Current Tenant Until,Date,,proposed_unverified,Current_Tenant_Until,candidate,false,Current lease end/move-out date.,,,Required Now,Rental Profile,,MATRIX_2026-07-08
Contacts,standard,Contacts,verified_standard_zoho,Current Unit,Lookup,Current_Unit,verified_live_mcp,Current_Unit,governed_current,false,Current active unit if tenant.,,,Production Reconciled,Current Tenancy,Created and read back in production CRM; lookup target Units; live required is false. Non-authoritative convenience field until an idempotent sync workflow owns updates; no sync automation is verified. Leases owns tenancy and lease history; Zoho Books owns invoice/payment/balance truth. Do not treat this value as automatically current.,"MATRIX_2026-07-08,SETUP_SPEC,LIVE_CRM_MCP_2026-07-24"
Contacts,standard,Contacts,verified_standard_zoho,WorkDrive Person Folder URL,URL,WorkDrive_Person_Folder_URL,verified_live_mcp,WorkDrive_Person_Folder_URL,governed_current,false,Person-level folder location.,,,Production Reconciled,Portal & Integrations,Created and read back in production CRM; live required is false.,"MATRIX_2026-07-08,LIVE_CRM_MCP_2026-07-24"
Contacts,standard,Contacts,verified_standard_zoho,Zoho Books Customer ID,Single Line,,blocked_ambiguous,Zoho_Books_Customer_ID,blocked_ambiguous,false,Books customer identifier.,,,Blocked,Rental Profile,Do not create until the Books synchronization owner and canonical identifier placement are verified.,"MATRIX_2026-07-08,LIVE_CRM_MCP_2026-07-24"
Contacts,standard,Contacts,verified_standard_zoho,Zoho Contracts Counterparty ID,Single Line,,superseded_by_verified_live_mcp_field,Zoho_Contracts_Counterparty_ID,do_not_create,false,"Contracts counterparty identifier, if exposed.",,,Blocked,Rental Profile,Do not create on Contacts. The verified Contracts extension counterparty identifier is associated with Properties/Accounts; destination mapping remains unverified.,"MATRIX_2026-07-08,LIVE_CRM_MCP_2026-07-24"
Contacts,standard,Contacts,verified_standard_zoho,Account Name / Current Property,Standard Lookup - Accounts/Properties,,not_proposed_unverified,,legacy_setup_candidate,false,Use as current/primary property only; lease records preserve history.,,,,Current Housing Relationship,,SETUP_SPEC
Contacts,standard,Contacts,verified_standard_zoho,Do Not Rent?,Checkbox,,not_proposed_unverified,,legacy_setup_candidate,false,Use only with factual notes; avoid discriminatory criteria.,,,,Current Housing Relationship,,SETUP_SPEC
Contacts,standard,Contacts,verified_standard_zoho,Move-In Date,Date,,not_proposed_unverified,,legacy_setup_candidate,false,Snapshot; Lease is authoritative.,,,,Current Housing Relationship,,SETUP_SPEC
Contacts,standard,Contacts,verified_standard_zoho,Move-Out Date,Date,,not_proposed_unverified,,legacy_setup_candidate,false,For past tenants.,,,,Current Housing Relationship,,SETUP_SPEC
Contacts,standard,Contacts,verified_standard_zoho,Notes,Multi-Line Text,,not_proposed_unverified,,legacy_setup_candidate,false,Avoid storing SSNs or unnecessary sensitive screening data here.,,,,Documents & Links,,SETUP_SPEC
Contacts,standard,Contacts,verified_standard_zoho,WorkDrive Person Folder,URL,,not_proposed_unverified,,legacy_setup_candidate,false,Optional; most tenant docs live under Unit > Tenant folders.,,,,Documents & Links,,SETUP_SPEC
Contacts,standard,Contacts,verified_standard_zoho,Contact Type,Multi-Select Picklist,,not_proposed_unverified,,legacy_setup_candidate,true,Allows a person to be applicant + tenant later.,local_module,Applicant=#2563EB | Current Tenant=#16A34A | Past Tenant=#4F46E5 | Guarantor=#7C3AED | Emergency Contact=#DC2626 | Occupant=#DB2777 | Vendor Contact=#65A30D | Property Manager=#EA580C | Other=#92400E,,Identity,Picklist source: Local: Contact Type,SETUP_SPEC
Contacts,standard,Contacts,verified_standard_zoho,First Name,Single Line,First_Name,verified_live_mcp,First_Name,governed_current,false,Standard contact first name. Use Full Name for the manual Contracts contact-name mapping.,,,Production Reconciled,Identity,Live standard field verified; not the governed Contracts Contact Name source.,"SETUP_SPEC,LIVE_CRM_MCP_2026-07-24"
Contacts,standard,Contacts,verified_standard_zoho,Last Name,Single Line,Last_Name,verified_live_mcp,Last_Name,governed_current,true,Standard contact last name; system-mandatory in the live Contacts module.,,,Production Reconciled,Identity,Live standard field verified; use Full Name for the manual Contracts Contact Name mapping.,"SETUP_SPEC,LIVE_CRM_MCP_2026-07-24"
Contacts,standard,Contacts,verified_standard_zoho,Full Name,Single Line,Full_Name,verified_live_mcp,Full_Name,governed_current,false,Standard full-name value. Use as the manual Zoho Contracts Contact Name source.,,,Production Reconciled,Identity,Live standard field verified; this is the governed Contracts contact-name source.,"LIVE_CRM_MCP_2026-07-24"
Contacts,standard,Contacts,verified_standard_zoho,Mobile,Standard Phone,,not_proposed_unverified,,legacy_setup_candidate,false,Main contact number.,,,,Identity,,SETUP_SPEC
Contacts,standard,Contacts,verified_standard_zoho,Preferred Language,Picklist,,not_proposed_unverified,,legacy_setup_candidate,false,Useful for tenant service.,local_recommended,English=#2563EB | Spanish=#0F766E | Ukrainian=#4F46E5 | Russian=#7C3AED | Other=#0891B2,,Identity,Picklist source: Local,SETUP_SPEC
Contacts,standard,Contacts,verified_standard_zoho,Tenant Status,Picklist,,not_proposed_unverified,,legacy_setup_candidate,false,Use for tenant lifecycle.,local_module,Applicant=#2563EB | Approved=#16A34A | Future Tenant=#4F46E5 | Current Tenant=#16A34A | Notice Given=#D97706 | Moved Out=#6B7280 | Do Not Rent=#65A30D | Archived=#6B7280,,Identity,Picklist source: Local: Tenant Status,SETUP_SPEC
Contacts,standard,Contacts,verified_standard_zoho,Autopay Status,Picklist,,not_proposed_unverified,,legacy_setup_candidate,false,Keep actual payment state in Books.,local_recommended,Unknown=#6B7280 | Not Offered=#0F766E | Invited=#D97706 | Active=#16A34A | Disabled=#0891B2 | Failed=#DC2626,,Portal & Books,Picklist source: Local,SETUP_SPEC
Contacts,standard,Contacts,verified_standard_zoho,Books Customer ID,Text,,not_proposed_unverified,,legacy_setup_candidate,false,Stores Zoho Books customer/contact ID.,,,,Portal & Books,,SETUP_SPEC
Contacts,standard,Contacts,verified_standard_zoho,Books Sync Eligible?,Checkbox,,not_proposed_unverified,,legacy_setup_candidate,false,Only active/future tenants should sync to Books.,,,,Portal & Books,,SETUP_SPEC
Contacts,standard,Contacts,verified_standard_zoho,Payment Portal Status,Picklist,,not_proposed_unverified,,legacy_setup_candidate,false,Mirror from Books if automated later.,global_set,Not Invited=#D97706 | Invitation Sent=#0F766E | Active=#16A34A | Disabled=#7C3AED | Locked=#0891B2 | Unknown=#6B7280,,Portal & Books,Picklist source: Global: GH Payment Portal Status,SETUP_SPEC
