module_display_label,module_type,module_api_name,module_api_name_status,field_label,field_type,api_name,api_name_status,proposed_api_name,disposition,required,help_text,picklist_scope,picklist_values_and_colors,phase,section,notes,source_ids
Inspections,custom,Inspections,verified_live_mcp,Status,Pick List,Status,verified_live_mcp,Status,governed_current,false,Checklist status.,module_local_live_uncolored,Not Started=UNCOLORED | Scheduled=UNCOLORED | Sent to Tenant=UNCOLORED | In Progress=UNCOLORED | Tenant Submitted=UNCOLORED | Landlord Review=UNCOLORED | Follow-Up Required=UNCOLORED | Completed=UNCOLORED | Overdue=UNCOLORED | Cancelled=UNCOLORED | Archived=UNCOLORED,Production Reconciled,Inspection Identity,Created and read back in production CRM; exact live values are uncolored; default null and history tracking false.,"MATRIX_2026-07-08,LIVE_CRM_MCP_2026-07-24"
Inspections,custom,Inspections,verified_live_mcp,Unit,Lookup,Unit,verified_live_mcp,Unit,governed_current,false,Unit.,,,Production Reconciled,Inspection Identity,Created and read back in production CRM; lookup target Units; live required is false.,"MATRIX_2026-07-08,SETUP_SPEC,LIVE_CRM_MCP_2026-07-24"
Inspections,custom,Inspections,verified_live_mcp,Related Maintenance Request,Lookup,Related_Maintenance_Request,verified_live_mcp,Related_Maintenance_Request,governed_current,false,Case created from checklist issue.,,,Production Reconciled,Issues & Follow-Up,Created and read back in production CRM; lookup target Cases; live required is false.,"MATRIX_2026-07-08,LIVE_CRM_MCP_2026-07-24"
Inspections,custom,Inspections,verified_live_mcp,Repair Requested?,Checkbox,Repair_Requested,verified_live_mcp,Repair_Requested,governed_current,false,Tenant identified a repair request.,,,Production Reconciled,Issues & Follow-Up,Created and read back in production CRM; live required is false.,"MATRIX_2026-07-08,LIVE_CRM_MCP_2026-07-24"
Inspections,custom,Inspections,verified_live_mcp,Forwarding Address,Address,,proposed_unverified,Forwarding_Address,candidate,false,Forwarding address captured at move-out.,,,Phase 2 / Portal,Move-Out,,MATRIX_2026-07-08
Inspections,custom,Inspections,verified_live_mcp,Landlord Move-Out Notes,Multi-Line,,proposed_unverified,Landlord_Move_Out_Notes,candidate,false,Landlord move-out notes.,,,Phase 2 / Portal,Move-Out,,MATRIX_2026-07-08
Inspections,custom,Inspections,verified_live_mcp,Tenant Move-Out Notes,Multi-Line,,proposed_unverified,Tenant_Move_Out_Notes,candidate,false,Tenant move-out notes.,,,Phase 2 / Portal,Move-Out,,MATRIX_2026-07-08
Inspections,custom,Inspections,verified_live_mcp,Completed Date,Date,Completed_Date,verified_live_mcp,Completed_Date,governed_current,false,Completion date.,,,Production Reconciled,Timing & Responsibility,Created and read back in production CRM; live required is false.,"MATRIX_2026-07-08,LIVE_CRM_MCP_2026-07-24"
Inspections,custom,Inspections,verified_live_mcp,Due Date,Date,Due_Date,verified_live_mcp,Due_Date,governed_current,false,Due date for inspection/checklist.,,,Production Reconciled,Timing & Responsibility,Created and read back in production CRM; live required is false.,"MATRIX_2026-07-08,LIVE_CRM_MCP_2026-07-24"
Inspections,custom,Inspections,verified_live_mcp,Joint Inspection Completed?,Checkbox,Joint_Inspection_Completed,verified_live_mcp,Joint_Inspection_Completed,governed_current,false,Checked if landlord/tenant jointly completed inventory.,,,Production Reconciled,Timing & Responsibility,Created and read back in production CRM; live required is false.,"MATRIX_2026-07-08,LIVE_CRM_MCP_2026-07-24"
Inspections,custom,Inspections,verified_live_mcp,Completed By,User,Completed_By,verified_live_mcp,Completed_By,governed_current,false,User who completed or approved the inspection.,,,Production Reconciled,Timing & Responsibility,Created and read back in production CRM; live required is false.,"SETUP_SPEC,LIVE_CRM_MCP_2026-07-24"
Inspections,custom,Inspections,verified_live_mcp,Damage Noted?,Picklist,,not_proposed_unverified,,legacy_setup_candidate,false,—,global_set,Yes=#2563EB | No=#0F766E | N/A=#6B7280,,Completion,Picklist source: Global: GH Yes/No/N/A,SETUP_SPEC
Inspections,custom,Inspections,verified_live_mcp,Overall Condition Grade,Picklist,,not_proposed_unverified,,legacy_setup_candidate,false,—,local_module,A - Excellent=#2563EB | B - Good=#0F766E | C - Fair=#4F46E5 | D - Poor=#7C3AED | Unknown=#6B7280,,Completion,Picklist source: Local: Condition Grade,SETUP_SPEC
Inspections,custom,Inspections,verified_live_mcp,Tenant Submitted?,Checkbox,,not_proposed_unverified,,legacy_setup_candidate,false,—,,,,Completion,,SETUP_SPEC
Inspections,custom,Inspections,verified_live_mcp,Inspection PDF Link,URL,,superseded_by_verified_live_mcp_field,,do_not_create,false,Zoho Forms generated PDF / WorkDrive link.,,,Blocked,Documents,Do not create. Reuse verified live `Signed_Checklist_PDF_URL` for the final signed checklist output.,"SETUP_SPEC,LIVE_CRM_MCP_2026-07-24"
Inspections,custom,Inspections,verified_live_mcp,Notes,Multi-Line Text,,not_proposed_unverified,,legacy_setup_candidate,false,Do not recreate full room-by-room inspection inside CRM.,,,,Documents,,SETUP_SPEC
Inspections,custom,Inspections,verified_live_mcp,Photo Folder Link,URL,,superseded_by_verified_live_mcp_field,,do_not_create,false,Historical alias for the inspection photo-evidence folder.,,,Blocked,Documents,Do not create. Reuse verified live `Photos_Folder_URL`.,"SETUP_SPEC,LIVE_CRM_MCP_2026-07-24"
Inspections,custom,Inspections,verified_live_mcp,WorkDrive Inspection Folder,URL,,not_proposed_unverified,,legacy_setup_candidate,false,—,,,,Documents,,SETUP_SPEC
Inspections,custom,Inspections,verified_live_mcp,Follow-Up Due Date,Date,,not_proposed_unverified,,legacy_setup_candidate,false,Required if Follow-Up Required = Yes.,,,,Follow-Up,,SETUP_SPEC
Inspections,custom,Inspections,verified_live_mcp,Follow-Up Required?,Picklist,,not_proposed_unverified,,legacy_setup_candidate,false,—,global_set,Yes=#2563EB | No=#0F766E | N/A=#6B7280,,Follow-Up,Picklist source: Global: GH Yes/No/N/A,SETUP_SPEC
Inspections,custom,Inspections,verified_live_mcp,Follow-Up Task Created?,Checkbox,,not_proposed_unverified,,legacy_setup_candidate,false,—,,,,Follow-Up,,SETUP_SPEC
Inspections,custom,Inspections,verified_live_mcp,Safety Issue Found?,Picklist,,not_proposed_unverified,,legacy_setup_candidate,false,—,global_set,Yes=#2563EB | No=#0F766E | N/A=#6B7280,,Follow-Up,Picklist source: Global: GH Yes/No/N/A,SETUP_SPEC
Inspections,custom,Inspections,verified_live_mcp,Inspection Date,Date,Inspection_Date,verified_live_mcp,Inspection_Date,governed_current,false,Date the inspection is scheduled or performed.,,,Production Reconciled,Timing & Responsibility,Created and read back in production CRM; live required is false.,"SETUP_SPEC,LIVE_CRM_MCP_2026-07-24"
Inspections,custom,Inspections,verified_live_mcp,Inspection ID,Auto Number,,not_proposed_unverified,,legacy_setup_candidate,false,Optional secondary ID.,,,,Inspection Summary,,SETUP_SPEC
Inspections,custom,Inspections,verified_live_mcp,Inspection Status,Pick List,,superseded_by_verified_live_mcp_field,,do_not_create,false,Historical alias for the governed inspection workflow status.,local_module,Scheduled=#D97706 | Sent to Tenant=#0F766E | Tenant Submitted=#2563EB | Owner Review Needed=#7C3AED | Complete=#16A34A | Follow-Up Required=#DB2777 | Archived=#6B7280,Blocked,Inspection Summary,Do not create. Reuse verified live `Status` with its exact read-backed values.,LIVE_CRM_MCP_2026-07-24
Inspections,custom,Inspections,verified_live_mcp,Tenant Contact,Lookup - Contacts,,superseded_by_verified_live_mcp_field,,do_not_create,false,Historical alias for the primary tenant relationship.,,,Blocked,Location & Lease,Do not create. Reuse verified live lookup `Primary_Tenant` to Contacts.,"SETUP_SPEC,LIVE_CRM_MCP_2026-07-24"
